video_id,view_count,video_size,video_length
wtr5O_zYqL0,53970,169084182,218
QlmtfGSFRC8,66879,397733277,2112
AiQHNHy-AfY,130836,397579268,1299
9WqMZLVyU7I,182459,161036092,555
97WMHBSWpaA,114740,307493427,1146
fCt3xOjutO0,2923924,8057799,44
qmUlN8fY9Bo,441788,90683468,345
UYNaMYrSwi4,349758,1630115075,1472
BvTmkA0EVzo,367167,135593653,1080
Q-AEY8EDFZ4,1626510,48212105,184
lKQF2PVXREs,235169,58103112,207
Y_MaBP5qBYQ,517822,1157687057,2673
LVhIpPLxEY8,858013,183865039,1634
HgPdUGvSo5I,934190,2601013917,8072
kUwUyLakkKM,103281,123686101,586
jDKjDklwT0U,303713,784847358,1140
9zcRuUt4Mm0,469780,662126630,1591
7LLE4aGnrJY,125659,9283079760,6281
KRZGKXYhoF8,112166,63346144,207
FarEL8d1bsk,169300,2175437479,5232
lA41KdaGtqU,253629,4887432257,8784
u9odpJUPUpY,209796,244924520,1066
SKvuPQg-fJ4,77221,994554178,4334
TqnawfYFj2E,67421,9423854,100
DWR4OJavJ3o,2227894,12890971,27
EtWqWE8gdF0,214210,1010742147,8073
No3WaI64w_E,251201,95617562,371
-5aP3eozsz4,25394,248386724,1459
BCgxwysZpqw,124816,60643480,256
w48BxWrHG6o,438583,120707097,422
fkeydBtF-Z8,340930,261403843,1326
uRwQ_IzVmwk,205162,97190571,379
VoLKiojqEzw,93140,197963871,2049
ig_ExOu45OA,36195,224194513,5520
H_zVgZceCgA,143997,17441446,170
kmlWqFNpovQ,240960,129652398,501
2dzdDMzyXeE,137999,16774078,107
8CPVeeRDUos,159241,1323921407,42899
BLfdDrBMzKc,85932,7808446,45
LDdCRno1T_0,65477,264708768,1161
cITnB6VCIPg,1150537,2039155,19
Nj0yGz8UTd8,61729,390331787,1185
ySDqzUljc0Q,21192,1605188257,8980
FsAA48NmPW8,52914,122134164,629
GJmXU6oQdz8,51626,555663595,2927
obCaEDtIurI,950169,34836150,131
9VWl9St1Y5o,155802,141248268,653
Y5yCbi4qcpk,3101844,112912066,811
wGSQ7R72Nrw,469345,235255753,1041
lb3UrgctU0M,24813,775207941,4833
egi6kIYkXWk,63586,625619117,4321
SCVVW1-GSEM,35717,170932828,535
9UrY_-8FRks,112040,112439084,619
8DhqhZllur0,100293,412975950,1237
l57IdWWXDa0,484372,224865302,1069
WwHdlUwyPOE,148921,23395942,194
cgv76UbufWA,101217,3343497,16
cg19S8Yh5ts,46556,891883262,3387
wguxBIqaP0U,731612,234273090,965
GyXWzZYebIw,311738,371701850,1972
mb_FEyooFOU,91963,155782608,775
VYZ288PbYDk,28419,260420275,2040
eVA-0XByuMo,107860,3614186,42
2wRN1W6hKZk,137270,18181026,64
lhh08u_yq5A,45690,1900878843,1788
S509o73oUw8,654510,131776682,949
ASy9kBugkBc,42666,5906647,40
qR_26hSXXzg,50123,291933831,1137
LSta_WkUxS0,178036,5513859563,7205
-GnIDvT1Ze8,27786,208857206,1457
__QsxT3X43o,510156,10173897,60
Zjx5N2xDUoU,346037,298913310,1381
7VeT9p66PeM,25063,1480096592,1734
IXfcUvz-XCw,93834,256129185,634
yIoXdS1KNKk,366466,262963005,761
Tgi4JNRvtsI,255499,486122901,1688
U6tn6PwHnbg,89885,201470726,1058
XZ0eClj3E0M,22235,8980774768,32206
HK5qYQAusq0,274748,245331883,668
GNaJbGsMKME,315220,34423531,333
oM7zY-B8m-c,199426,266299884,2254
morY5iansbs,166842,257136631,1220
iVvtLvvYT_k,281623,1393857431,2906
PAAcqo94I_k,184517,125073645,868
diWww9PcaC0,69754,263921733,1146
Wucaga2Vixk,362036,253675471,1870
6pyz8Mt9UlQ,76772,978704462,1482
OK2sAvK9EQA,56617,131242419,555
O83ROv-KFk0,26229,15989059,159
_GsENvMlVOw,63499,211732536,809
PD1E09A-oSA,259610,917255267,605
3bsN9pLjIAc,197779,338021653,863
OusMI0DMH4E,34634,240179959,1554
3Ryqm6kBa5I,94947,1176335550,907
7dWFK97jWVc,260744,2142409271,1236
oOjIvdM3IZs,2578426,9928177,45
AnED6afti0k,126954,4791577920,3321
j8ZUoImOSFY,129467,289981470,802
woHzsllG3vs,239623,1447338835,10779
yMyYUH5sqcc,141956,122546652,533
J16jF955GYE,144078,190293886,827
tgvuifUdoT4,88433,433933460,1429
JVvPLn6keCA,251576,6798594,22
bk1ChRZXVvk,108946,374585573,2433
2_ob8-_0kF8,83063,7654682,70
wxLMoNXmBQY,66635,968639130,902
LtTnrsLIde4,37945,214163629,620
NdHaGhEcsSY,143669,50748677,249
jTIV2JGW38M,932921,1136532946,1164
UBKbLM7VbaE,1168581,3325329124,4584
zQRgLZDp5Ds,637922,36417478,171
1TMhCuuINVE,285249,170836921,1284
SZU0FdEAOAA,462908,344539581,1261
RyHHDwKaFWw,208052,45324759,200
IYMO_FpZYf0,257751,125920255,610
zDsU0YHnWgw,7802859,720113219,2014
MxZqwZt3DcY,1252337,383708412,1260
K9Kk0Ld1Huc,553643,116961959,1127
8FEhtxIV06w,135092,121034367,565
DgZKEds1Py4,177455,35682634,320
emvslZeqHfY,546545,184427279,540
HOl714XwwwQ,256316,197692634,1828
lTH0UK_8WFk,556372,1090729528,626
jyjEGtxri2c,196590,7739209,44
cPi0PVonTdY,112206,91731100,352
zmzgM_eu0mM,131404,10237579,40
myV8y3-diIU,220257,123402237,929
bH5wq_hTCcI,215556,357789792,1303
H22mCUyf8RI,1798492,420030640,2022
XVCsNqVpZhE,121494,341188974,993
z-KyTHhWeJc,63117,49732759,405
3vti8StikXs,36020,824329970,3801
ABiBubGwc5A,245210,31643426,139
9nH57Li5dnM,774618,74544011,328
1fnkIAKCLTk,96575,2057822,43
fKPFSoAoiKg,222629,1695983667,1511
251_PZizawk,104704,130426728,1303
c9RzZpV460k,19007151,267968849,189
-zlQL871j3Q,26426,47888019,167
xn2cY4BP1Jk,78430,1555176,20
ybS-hQ_CdD4,412477,79557372,458
6nMr6Arh53M,40733,295599750,255
HiQs4eaQ1nk,89052,36970898,431
ASjmGnmA16c,65661,944707868,3060
rJuGh43ziOs,845520,1069031830,6843
gZjKrZ8iENg,89335,277832233,1613
HI7bbHkbooI,1554185,113248248,74
rQj9oIPrNXc,102627,16222556,75
6qIax_zMt3s,98701,140539797,572
6UTfiD7mckw,477277,55752094,184
mRoNGgQLEH8,119121,188469540,1090
xjjvf-nzULE,317691,96145779,718
MAEwW5m3wg4,39660,22905135,169
bFNLH5_Rn2I,58825,10539648,43
XN8QFxjoABo,58641,28891048,179
9iGwsOVB82Y,36242,16135520,133
rcQACRvO0zI,81195,371503721,2397
6aJ7lF7cuBU,97362,476664020,3491
XIiNaJap9UU,34671,175062302,692
iLFuqeMiYIY,23904,555088417,3460
tGhQfb1Z-TU,73311,277016341,1851
WmjWIFg-OTY,58963,9318820,80
FOH3eBp2C6Y,401601,146287455,844
IGCDphhSkVo,84932,714841722,5530
5yQJCNCqYes,247906,269130636,773
yTyTt-pBef0,51713,76343438,427
r1PcsBiPsLE,317810,34242944,171
KYUt844PbwU,26355,487982375,1787
PEZDaabBbdE,49086,536532062,2305
r60LRmZympg,259349,1898884927,11565
JS9xkEX9vP8,116587,3359699164,2310
YCaVQuc6gfo,145445,903840063,3986
JUFpIKx6y2c,954867,64583979,249
7kwNR6Pm6Gs,51055,356324598,1478
eRJdAT_5vPs,41556,11704910,72
hi_h9rJmg74,888590,13065278,75
Ri0mFcGjJdc,32316,940237585,634
O3yyorArTC0,42185,61822403,276
_ujsamBdxLw,191626,478188858,2286
6mKeFUNrvwY,26652,2842791823,1843
wmgn5ujNpi4,30121,948964151,937
VFgk5n2DXjo,35074,36867681,221
TtAZcdOX5p8,49377,39793490,165
5Hbh6jhofms,35652,586224729,748
-drsY5SweoQ,339128,590556597,489
zuFk3NQ0X2Y,404494,96159337,683
_x_qNffMcSU,104935,54211519,327
NroxeBPNE-0,2352847,1342845,27
gKh1KJR2gNo,95857,35651049,143
_oc8PLW5J-8,78140,1155461915,740
6RVx3HWrOW0,456855,163223042,869
4Qvs8CT3dDE,97116,244244628,481
x52KxGsj7Go,167931,32057096,142
FQmhIttCHZA,175909,208165143,909
KgRsIAnqic8,133782,2103466129,42897
tAkKj_aa-pM,25512,663571398,2579
3cOGVQXS8-8,131231,755862425,11355
uY9aiRwkouE,81655,119699499,1118
TjYoba1OxSo,417093,136341294,964
6Pb8rm28pwM,172470,295873648,1063
MdZOEPTzGLk,61981,629026262,2238
meY6cvgT4JI,132121,537757182,3002
qh8zx5nQ7w0,92940,65177958,224
CbNOCkRvc8Q,30808,31826793,117
dSV88n3T-FQ,197723,33269838,428
QA9tnyenTe4,106903,103828809,539
Rs3aupV76AA,117538,20120072,203
aVtH6ySvdT0,85498,146530466,1571
UDMN9_H5v1Y,131891,61484348,488
jjrrR0B5mMA,103856,67896970,1046
2PxXJhnuroQ,45511,1546658362,4390
eCcz7yfPVHs,127830,47257956,668
nqqFMwQ_YRQ,169579,33442072,315
kzwqlsZdo04,114095,486237160,2580
i1iJh1uJfhU,82490,285522039,1082
GRzDHFXQXWg,80049,51511839,516
nz7FwGIixsI,41836,687544322,3534
JS5pq0a2Q3k,49659,52492125,735
cLHVpHznGD0,91532,11494712,75
51_tjdEuk98,34615,1075746842,870
OPinWQHEMSM,588625,892383109,3848
i4vtgnaueF8,944626,102005264,488
xmG1I8ITKv0,863821,1613059360,2459
NbeUHVm1fS8,162193,9420514,40
3q7W7DIrtnk,229640,620589694,2254
xAjVZXpQToI,1793231,130316816,577
wmKJxJNcJNo,87572,1762516370,1392
1ReGd3KHY7s,167278,38151376,901
znNbnh5HHy4,203398,179657735,1275
8S9kyX0owP0,547016,53953136,287
JzODRUBBXpc,8105791,221336807,236
tF4DML7FIWk,2149790,77200498,66
8IRuO-Bwdm4,421577,126029777,192
IrgD5lEzhF8,146025,90763383,479
pyuKT_ZOvag,68607,175753272,710
DFlpp8PyIX8,138316,7263287,60
at4peK2we5A,170873,417294207,1760
6knkDN4nu9A,539590,50896291,515
wtOXOpedaDE,100901,254308616,298
Wb7b7tek9mY,87682,131937986,640
SK3fKDKuv2M,206225,426824781,2470
_-7JRGSBFDk,55080,1062915993,1222
MhKR64SBS9E,246504,36658831,166
F8YP-4wPJ0Q,298761,535700689,1801
L2LQMByO6JE,209347,1528875518,8052
e4SyY_s0wsc,200117,54078481,196
8M0yETY_5_A,1217912,10055588132,6771
bN8hibGW-qE,60098,14440543,59
tDEZ0QTrDSM,124772,20268093,132
lle0NNmvIyU,1284810,21980058,115
of8UAGoNjCA,47103,214879460,809
Mri3mDQO8iA,453724,151787177,529
8Dt4FdpOaUM,51531,46303211,359
C1D4gdQrX0Q,189045,111703355,409
ifh6EZfYoz0,61040,1368123207,11122
EezdinoG4mk,480345,66632939,349
y98A3kCEoxY,31294,287522007,536
9E8wMTL7OJ0,1157416,367562441,203
b4Y0rvVGcOE,137363,389507767,1550
RQzYqX3N2V0,247802,1733203199,1049
EYMcily82Xg,38464,255156269,1190
2SVpZAOB2B4,300427,146275414,1242
IBr_JDc5r1k,84139,47519776,178
24Y5UFRWnTE,561809,515355761,2591
DrAUoW8qZPU,3862880,8395451,60
Drq-LRIClWI,171014,357004414,1792
YADn4wIrAEo,36423,235250620,179
n33YrRsxgNg,226714,395607980,2561
j6FEp6aEY3o,112351,159020971,631
z0Duk33uwHE,161868,103688067,604
7Y5X1-absDg,128670,436010365,1168
qtVb2oKLa9U,100013,419157894,1962
AOcsw9uZySw,222972,1447784754,6525
GYB6jfC9A6U,2561903,282453100,186
79aPIKFIz5Y,34590,32091182,291
iRKHLO7b04s,27411,963820092,2952
lqVvPl8eUX0,329901,15260871,107
TI3jvAJI-KA,75574,199191256,753
2h6qxXcTcyI,514936,53176445,398
o-mDHDb4zx4,560681,71059762,678
Tyuxh0tTX8s,35143,304463748,1914
pRbT6kB_sfo,66993,128724798,924
egnwK0-g5Hk,27592,42811504,189
JCHawvRC2vA,141853,1206812733,42896
xF49z9iazFI,1252765,7116510,66
F7ttwl0fzxw,33328,79497142,791
RQR6LtgPsmw,321021,1104993932,678
34EKYWuTW80,145271,366097343,1500
awnlldH2dNQ,514941,110491683,762
P103bWMdvtA,860976,32316969,225
AIO_Tkkp460,319105,115719555,517
CeeC6hCuLjQ,278879,783150412,2343
ZoKHqGIGNGM,250724,384698702,1822
W1RNbUaCKHA,1690914,6053814,33
_WI1QH5961Y,45294,674211388,907
jEwy7fjHmA0,129947,110817728,715
vLWrbgF8bHU,64997,769082368,1976
WuQpeqM9shM,61189,234927821,939
MWOKq7qQIiU,54774,175228794,872
SpaDFRXiYGw,37232,251171557,923
rGLWZKnpQII,48336,145628110,102
d783cnQNjbw,63836,99844065,1265
Eb5huOW2N80,218549,35832366,173
APvzcLAg_yY,51737,456755712,4189
suhmVmaB_TY,144758,235371898,746
SkMtnwNtd_A,169142,222442841,929
B92fTnxpi8o,147653,55338474,222
tOcplVmCZAg,190807,272347575,1000
21aazq5vRhQ,219026,299394521,1315
lo6_9V_Oiyw,209236,151804449,722
z_9BsdweKtI,82940,159339246,725
c9O7IhwX6s4,86673,461729085,3508
_DSp-lIVOGQ,324072,80782674,493
XqUKCCGmG6c,215231,294455216,1498
ID0u27MUvMU,125910,197001667,1135
L9wMP5Fi0dw,61801,22859359,173
Pb_Is4sv2Vw,186062,262517682,915
hwkBLD66xPc,42946,125038400,616
KuH0uWcc8LA,94361,43523061,286
WaW9W2ny4iw,75167,81097295,676
KQwqcAmkTMY,3284575,10373263,58
dX2EXFSY6W8,106995,207494618,1267
pTGHljiHz2A,1626672,2288066871,2524
-YSxzuypL3s,625223,335076442,1944
S0Umy8MFDqk,479497,2347828604,2862
fEOmgg9okwQ,569952,5350396696,6606
-nVpfy8boUE,422103,89629777,465
-uhMsrs0lvI,472250,500196994,1473
jImYtcwQkGk,8408673,570664039,1611
WF_0wmTwaYE,1473928,148475051,1051
GEiLpeDIxBQ,183504,132932883,618
pToOotDdUvQ,231065,1871752373,3308
thkHZW9CKWw,185178,425265524,1085
o8lUhA2VWkY,515052,31191783,169
E_gmWL5O3cY,135333,117025401,290
zjx2WMPNGXo,451483,553608345,4329
wS5pyAWWnZ0,61244,112153741,559
4JLs3sSfwFs,58310,195153929,1531
Z28zKs2o-iQ,208292,109749996,646
ES24lT0lVB4,346539,60125024,335
kGHGlMGEJzI,29676,222053946,816
-mScEaWFvwk,205011,82234154,839
xP_GeMvVVcA,73096,34025240,147
EWWKFODQb4w,59178,223778421,665
gIsoeEHPqeU,203364,703956116,511
dV4JGKK65jA,83079,457973898,3263
R8Aw16dc1NI,85763,1274968614,7239
19u-j4c6qj8,148983,67832879,713
6jfIOa_zgRc,2192397,133725995,715
ELUyRrV_QOU,64828,680372451,509
iAScPlfli3k,248365,415847961,2625
wc3_AASW7OA,61427,1000814519,833
KL2nxcVLOoQ,67477,116390354,760
GboLx0TsRxA,99138,1393707,29
fN5agEMPfo8,193099,375992056,2619
W-mHy5mzYKA,1109621,4472797,34
fmjYsts2gG8,392248,373889715,2362
TUV-EkSApMQ,45039,255446381,2645
rkqV58MYECY,48383,1659368521,1402
ZmRFONpo3GA,247243,576070525,1756
T-06YuNtIGE,626562,1379863018,1073
Qz4vOf17Mv0,39633,98809532,1314
mDgtA_vV014,316446,2170553,84
1cCrus_dZdQ,98598,464273628,1539
-PmVKuPkbm8,22051,2457266204,7445
lQ3zt7hYvcg,53186,128940581,589
LN2DAzsNPXc,72731,14228093,58
dYya5OSDnGA,38233,84664282,236
oTogsUzkJSI,22687,301162710,765
SHzW6sCgoMY,66456,700683737,7173
ECi_dc3JJGQ,494897,1157110462,988
zYnqgW5cQ9w,33658,210620712,886
96mfllEmuFA,458450,103420514,591
06n-PQgzt8I,332067,1924194548,1506
cjdsrhf3o1w,28089,3263956,122
kI4NDVFXFn0,100747,108049821,734
sz_FbW9P4Lk,169489,389579201,3021
rCgV7AKY6oQ,88029,9350034,88
oiaC0rdHP_E,355635,63567079,646
vpdbNaouDKk,55563,303106314,718
f3WBC6aKSqA,680118,42249558,205
LrkS3Ti0m7I,103891,118717032,493
ZnYiwjMtEzs,133309,32674179,248
vluqy_5OUjs,298205,332460315,1576
TSa57xOwE3U,62381,62979573,218
Xx_aLhyLJVY,1276930,1089688190,909
4ofZNM1x4xI,236713,191917230,617
9LQ8BZxR4kc,27719,199898057,970
kQ394aDUong,230935,1249069582,3361
O3lL8qiFgSM,59024,219018328,627
SwnwGX4ezPA,40010,368873102,1582
8sSKJ2Np5Ac,114214,1477841302,42899
bjeMMYtL7BQ,147682,292508767,1114
Cv1D9lNtEEE,104597,320919611,2382
eBStOsNbOLM,186669,252099104,2003
wudH5Awk9iM,391475,42163347,496
Xryh6KT9Cpg,1566111,94193995,208
lFTJnholGbs,165051,46328210,435
xzhZRkwVm7M,230712,376595862,1812
w20pDnK5gQE,124115,58245506,519
X3G5AJcJFvw,464772,36571205,214
ZpvZBrw_VUY,44522,104042803,480
d-Kga7HTHEk,88065,163190190,716
N-nXXes9OwQ,1080847,1378091621,8296
0yxfwSXRT94,44754,283289158,2116
6HhmfrCaRSA,24706,1501890741,9815
jpH-wXbkpp4,156699,421791379,1231
obeEZI5sedY,43034,465049746,5034
ClA8sM3AFDQ,113320,18423839,84
GW1ySUciROk,104689,168408552,812
XwGKc4IlSTQ,63729,863178534,3625
wS-RdslghJs,54805,104771008,491
jPGe13ugL28,149763,38138075,314
YLWiWXGC3NU,1106663,1531174464,2359
SnKRnsOSQ0k,308975,29581855,192
0IOt4AjOW58,605086,1561080916,1776
_oboseJViww,409671,22697900,181
LkDooXz-lkg,631143,3958599906,2583
dhJ9dntyRQo,1261219,9416421131,6716
rmWl5TDncII,461823,1052992882,1123
Ti4Pdn8s2Lk,779079,6530179379,3859
LRf0GayMhSA,232130,166108316,939
bRdLZ9lpmn8,217401,2082797565,1705
OQ1CwPhE8KQ,8502130,237228545,180
2yUnnzboUDQ,187087,262580846,2354
16YnegQ143c,248908,449146854,1996
VBRTIGz6bbA,90929,340629437,1082
OKnsL12URG4,1724447,450657076,2352
qMm7Qecad-A,281437,303834029,1359
mzW97-KSeJ8,161707,42649045,641
CYCs3DVUjZI,278129,4749455,80
kWcqEoK6Xoc,177995,61806264,486
pQbCIO0O3mA,201898,7457638,74
XLR3QeRPoyM,1427272,4526988,41
Yh7AQLaSnOc,260612,322939244,1565
Sd86lKmL5Ns,40703,263863150,5495
Ye0uujQXISo,144616,82731923,532
qi0OtWjCiOA,95749,31784446,211
fHyC8osIQns,88559,353661650,1095
HUP6Z5voiS8,331985,20240661,400
H8JNSRpcE7Y,225585,102765458,570
HvVxKeBAznM,67118,306595635,221
tB5ej_NwOOY,192350,5752554390,6950
xbDrWwJsNyQ,543629,6169829,32
xQJtM44qTEU,230741,2131470624,2658
TZ73PcIdtrg,101784,403036604,1920
l50lvakSal8,572163,449900000,1703
ycOsUEGRSZE,128007,40793761,195
RPBfXueUWMo,44038,65329952,1874
LsVHrITd_Sk,53285,59765937,229
H6wvz-y0ZtM,123434,234168557,162
0RKtpwPUzF0,305347,31352347,118
oTK4JUPmtrw,31932,631331279,428
scuJt_wggks,44762,885295298,5919
PouwBMYF3zw,412681,2724252519,1788
xbotD9OYQ3M,307456,100685577,612
dyr-DowINEY,266245,407974705,897
Pe-IfZQnbQw,55144,518175710,2869
nOMIwsupy9k,1119549,1184916275,765
ULFR65flzNI,58729,85732869,480
2ahI1oB6jC0,833581,519404634,3617
EQ2Sr-5qgc0,44443,89150628,440
rMwh9awZ1JM,114823,9563796,130
h8DYUXIm-hU,115462,114292547,450
4nQ3eGi0mmQ,94478,129769196,577
cds_rfHsJ3Y,492517,39776052,168
i19PqqBNLgU,36470,6808214,81
8NptiH-EHp8,2013749,383250750,1913
5Ra-rWmXmjw,38228,3842274392,3462
rlxRUU7tFFI,49099,39539140,166
qQoc0olbVTY,104021,113719090,483
peHm2xo8j8o,58310,39840072,510
X4QYV5GTz7c,914412,18942641,169
MGVBOs7zy0k,46623,913465894,4917
v9lZ2MEx8oU,749072,43730447,181
4pSlRz9MxBg,471411,1211080998,630
q8iQaANd2fg,66409,50284808,189
7Qratz4vssc,20623,156767371,902
fJKfQxhgSQo,566344,71026046,566
2Q52OvTunU0,744321,65773012,301
NW7U0Ffi5zU,34533,13009105,146
0phoTwekcqc,53709,73958471,653
LUq29Ngq5lQ,82142,180299461,882
Qysgdu0k29Q,49424,393022709,1690
I3FgYouBklA,128368,202314564,898
blODAJn5G1I,282679,361297030,1667
aBPqVM72Gf0,42101,84071620,834
pe95lrub8b4,153363,1417489147,42896
9FjPoG9ktjE,36902,431170567,430
6KVHxAwRIyI,53732,1816630027,2192
ZZ_sjSz08UI,426037,92150409,756
nC_Y2k3mV9k,32939,423576218,1078
zWVjhrVgTBY,31051,1103845669,1106
m2ruB7HZTTM,78244,312605408,1444
9niA5QED0Ac,37402,794136939,2007
zMxLNeHk1XY,28708,507191207,2998
e-b6dRX11T4,113909,124110658,601
HZ11S86CgR0,170864,19130643,59
cysnCQF0bm8,222953,95847024,477
NKjOnfmGuhM,122440,43768721,722
1EU4JvEPAeU,47785,308383178,1192
N5mjteKZGdY,36322,263900533,1906
-HhlI6JRDsU,75463,194234022,1020
8BDGOt6ZC0U,97607,138180993,700
BcQa4nNdjeA,209038,323926477,1073
iW9UxF49-1M,95764,3034323,37
nTFOn6z45cY,108641,1197168692,718
710WMTxVD9s,94537,3493790,73
4Uq-_r5ZQ-w,22504,18503172,134
MmY5nlFer3A,34632,7181127,30
ZG4W5dZbtnc,244846,180369293,648
9EYyVQNLc0A,759890,45534548,108
l_VcXkrPF08,216347,262395422,724
LOe_ZO22yfU,31202,7865813,69
5G1i4WwgddE,5417369,294019736,200
CtKFl8IXSd0,51488,3429975920,1993
5-61RLaW4EI,91080,387143923,1564
mbEG6es3bfo,46162,2314743496,11155
84VNBN7It0U,173727,394719709,1106
OMw-fTEM7K4,250280,403129759,2487
5ph-NaZU2y4,126885,817976546,2842
RX6GrqZyilo,60947,176642014,675
QHMcuxU_SIg,211232,286820227,1552
QmvZ363E58M,99601,341069947,2379
Yown1W_Yz_4,133639,41079017,195
NJa6I92DytY,131554,264580604,769
6bbyZ1L2P-g,69581,3057118133,18218
Wk6aliFmvco,173261,161639794,1067
ccicFEqcUpY,82501,70613205,322
tMV3RKPdRG0,23188,39474783,294
2XkrAcNvDRU,184597,113165401,639
G4k-Y4-zu7w,280392,154043164,794
2KhC2FLzAsQ,133669,164596635,1267
jUjG06pmQ_4,72558,1224009906,1161
FrjD5CZ4a88,859685,2726442354,5566
FX58_zrT-7Q,1624130,1792647337,1878
AtqK3M29_RE,751142,75226428,451
GKj16C8Xkps,524944,10210638,58
zJ5boQsY0Dc,7873058,475770146,1427
dlT_hnMrlFk,454743,133669568,891
eDMGbf5Qgpg,269966,3739969974,2264
Mb8Mxx2Kjf4,189873,416248635,1904
imXpwf1maoE,277382,873266073,617
WOaG2aH1MyY,278456,647042756,1779
lFsB5HVnmSA,233765,100769973,376
O7ayeV8FRM8,278044,253971189,164
Z4pbN2Todqk,210645,11058532,97
0Eqzu52hE_4,283810,179799758,158
n3ertEp34hw,122614,171335825,994
5SH7QkSh51s,1357005,340932460,219
IxudEqgywB8,103670,29513420,175
-OhgLyuKJ98,75538,1059567455,4962
BLCFPgVIs4g,779999,75458661,391
hqRIenfkNU4,77264,133525889,738
XNu3oqih5hI,36646,1722645848,17289
UDyvGcPKofU,114474,1107503316,7500
1pBLjOwRWXI,277460,121441480,593
ByAXCjqBzLg,1693352,82731631,280
N_28xrrKq8U,62733,142852052,747
pw-vs0TI3z8,141837,212348868,981
KrZXDqREmaU,1750473,140696782,547
XHR1pEtyqZQ,110923,11490569,78
wvyzpkh6X2k,44558,1392139439,10306
Ih8FR-jPz5E,200612,555064240,693
YSbN29ZnRoI,30067,469655986,3815
rQ_UJxiZczY,2689408,26378563,25
IRppLTltmQM,23681,534663205,3006
NatAcZoApds,64546,359239707,5109
rDShqTrMvlM,49418,84230520,732
LxhF6IA6GLA,100637,256364194,1143
VgzZ-SsPcCw,166961,62451958,525
ebWAbq-Vdn4,34873,517851799,2985
3gF4h3q8u-8,453632,126767176,443
f0-z4MniZGo,44528,29858988,171
DYiyhY-NzrE,44116,2131678,10
s7H6WiNEfqI,85583,87150701,361
Ho68wf7khhU,65522,288286309,1081
k3fkIkb6gMk,108778,226251161,1022
8dUnCfuERw0,36125,616389406,1311
COqE-SO4iS4,91275,48978923,206
vFODooqoIm0,64529,462932933,2227
4guLIbIOXIo,2071033,6722729,48
gle0KPpIQwc,529032,247646887,1365
0HAAWUEjdw8,47543,3476402073,5611
3wAopNqTwZU,176516,146646531,915
CdsvO9RgiAQ,1740565,425283050,309
ocTIjcfkDd8,21870,10749134,72
BjxyNzvmCgc,176786,26644473,118
Lb0Gtp1hKgw,42515,1579416466,5157
kvW5pjtwkcY,29859,749743827,2010
545crPGfdOA,74953,34911993,281
JxocXlHpIog,202189,99134451,432
sWsYgzwxNMg,140922,1957468661,42897
fGvra4zIW9A,35878,137502820,387
rPtMMJmO24w,1435313,161128676,208
uFyvxB-bKVk,332963,119431696,774
6KaCT42-WCs,62292,207485608,551
AGKo1Nx1_bU,79005,51461764,194
XxEBOoG9D_8,38252,265014628,740
IEQVgjfV2lk,40260,79953527,288
EAJZultLoEI,132329,57091495,490
-GN3omLYNGM,82891,154261464,534
hskBQ8ry3Cg,31645,1035647828,736
aOs3enn6_TQ,61049,316590014,1860
iRtsyhWSxxI,409549,49879128,615
8ZRsYqj_lXw,64828,35212954,217
_NopH1AxEq8,500643,167420202,203
reKnhaB1OMw,645693,37016491,213
h3ezHnQBkoU,113497,52369583,223
UCle9cxhy_g,207719,65397309,284
DCMDeXC_R6I,1738474,67907331,212
xgIIgxOX1BY,29324,88216969,636
33ZKc8nj-XQ,170660,210131652,925
EJK6JGKhios,21320,692848139,3770
rQMXz0jzRKE,116941,159075119,710
s2xKFHK-x8c,59147,42037143,211
PSu1Yc5IDwE,20738,248828025,1441
67KFcP8ZG2c,70335,265358390,1280
Q9duolGJXjk,243539,380042485,2426
oGFm-F8vKLo,53137,968012621,925
y0rQauC8wZ8,425726,14189614,19
BwBpdoIbr20,263606,292693316,2324
-j8j3LjvPKo,460427,93657491,472
EsxWU6sblf8,31384,9890486,77
YczbUv3s29A,28597,99077847,421
UqCIJVExCMA,128590,230443479,820
gsBhaMs5tuU,61868,359117395,626
Fu_pL_mUoSQ,81955,272353188,678
lgTGe0Fk0zU,2636537,11413989,57
IQ1MQsEyJQU,1037447,35067196,202
lHbX6uIEydY,740195,989895600,868
6-6RBXAgAr0,7543270,596344646,1674
gth2zruT6KQ,359481,180707070,1374
gIszRh_3e2Y,431730,520993413,1361
oJMElaPGZFg,1260189,62724823,185
UE2KRy1TnPA,259821,4752007675,8668
7PnHF650mXM,170752,203480625,977
yXErLiSbxXQ,3663937,202728724,1348
4wYYv73sZv0,453040,335206619,1270
QOzuAqJ32d0,145496,49659743,153
kBy5aFcVRwA,81769,42306240,420
4cQ8yH5N3UU,394280,297180644,1719
Wtq0YvQ44rA,139705,610231980,4428
_ysWn-pgHvU,103051,67254420,743
d8mAAtHkX5s,336011,109367535,390
_DUt8YrcWYk,54313,206228055,726
Qjq-hf9cm1Y,106958,1390030246,1017
nhlbGFMAAJ8,51557,154187580,2592
H1JyrVRHAbs,137133,103042433,2547
4nCymgxLESU,35283,4254043194,3614
feaUK5Ab9eE,715037,91589014,191
3PMVEvKIfWA,219977,99243614,355
IuF3yslrw1c,219165,96239257,197
3O_E1mtHqYg,270730,83453210,312
9AdlLPBYPt0,104289,7659960042,28836
NKdv-Dok5QQ,80924,84111134,368
-McMXod1CvQ,65100,1005595842,859
